scenario,phase,wall_time,ir_raw,red_raw,ir_mean,red_mean,ac_dc_ratio,peak_to_peak,bpm,spo2_est,amb_t,contact_status,contact_label,contact_conf,signal_present,contact_warmed_up,anomaly_score,anomaly_threshold,is_anomaly,anomaly_persisting_s,severity,temp_context
low_spo2,spo2_77.6,1774761830.2,130294,111919,131000,109000,0.0264,3463.6,78,77.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.12418,-0.05826,YES,10.0,ALERT,STABLE
low_spo2,spo2_77.5,1774761830.3,130894,112244,131000,109000,0.0298,3898.4,78,77.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.12474,-0.05826,YES,10.1,ALERT,STABLE
low_spo2,spo2_77.4,1774761830.4,129687,111040,131000,109000,0.0271,3544.6,78,77.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.13063,-0.05826,YES,10.2,ALERT,STABLE
low_spo2,spo2_77.3,1774761830.5,128455,110239,131000,109000,0.0274,3584.7,78,77.3,24.5,GOOD,good_contact,0.93,YES,YES,-0.13089,-0.05826,YES,10.3,ALERT,STABLE
low_spo2,spo2_77.2,1774761830.6,130911,112546,131000,109000,0.0288,3767.1,78,77.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.1276,-0.05826,YES,10.4,ALERT,STABLE
low_spo2,spo2_77.0,1774761830.7,134073,115295,131000,109000,0.0277,3625.9,78,77.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.12581,-0.05826,YES,10.5,ALERT,STABLE
low_spo2,spo2_76.9,1774761830.8,133208,114707,131000,109000,0.0265,3474.2,78,76.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.11388,-0.05826,YES,10.6,ALERT,STABLE
low_spo2,spo2_76.8,1774761830.9,130999,112448,131000,109000,0.0303,3974.8,78,76.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.12411,-0.05826,YES,10.7,ALERT,STABLE
low_spo2,spo2_76.7,1774761831.0,130403,112127,131000,109000,0.0265,3465.8,78,76.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.12196,-0.05826,YES,10.8,ALERT,STABLE
low_spo2,spo2_76.6,1774761831.1,130248,112136,131000,109000,0.0298,3906.5,78,76.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.12087,-0.05826,YES,10.9,ALERT,STABLE
low_spo2,spo2_76.5,1774761831.2,128844,110818,131000,109000,0.0287,3754.9,78,76.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.13354,-0.05826,YES,11.0,ALERT,STABLE
low_spo2,spo2_76.4,1774761831.3,128373,110784,131000,109000,0.0282,3689.2,78,76.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.1461,-0.05826,YES,11.1,ALERT,STABLE
low_spo2,spo2_76.3,1774761831.4,132185,113651,131000,109000,0.0273,3576.9,78,76.3,24.5,GOOD,good_contact,0.93,YES,YES,-0.13628,-0.05826,YES,11.2,ALERT,STABLE
low_spo2,spo2_76.1,1774761831.5,134487,115596,131000,109000,0.0257,3369.0,78,76.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.1276,-0.05826,YES,11.3,ALERT,STABLE
low_spo2,spo2_76.0,1774761831.6,132518,113834,131000,109000,0.0281,3681.8,78,76.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.12612,-0.05826,YES,11.4,ALERT,STABLE
low_spo2,spo2_75.9,1774761831.7,130336,112221,131000,109000,0.0263,3447.1,78,75.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.15317,-0.05826,YES,11.5,ALERT,STABLE
low_spo2,spo2_75.8,1774761831.8,130761,112465,131000,109000,0.0281,3685.9,78,75.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.13868,-0.05826,YES,11.6,ALERT,STABLE
low_spo2,spo2_75.7,1774761831.9,130070,112044,131000,109000,0.0274,3587.3,78,75.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.12834,-0.05826,YES,11.7,ALERT,STABLE
low_spo2,spo2_75.6,1774761832.0,128242,110386,131000,109000,0.0277,3628.8,78,75.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.1507,-0.05826,YES,11.8,ALERT,STABLE
low_spo2,spo2_75.5,1774761832.1,128981,111430,131000,109000,0.0268,3512.3,78,75.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.14629,-0.05826,YES,11.9,ALERT,STABLE
low_spo2,spo2_75.4,1774761832.2,132951,114758,131000,109000,0.0293,3843.3,78,75.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.13071,-0.05826,YES,12.0,ALERT,STABLE
low_spo2,spo2_75.2,1774761832.3,134128,115617,131000,109000,0.0268,3511.9,78,75.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.14915,-0.05826,YES,12.1,ALERT,STABLE
low_spo2,spo2_75.1,1774761832.4,131688,113257,131000,109000,0.028,3666.8,78,75.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.14126,-0.05826,YES,12.2,ALERT,STABLE
low_spo2,spo2_75.0,1774761832.5,130220,112243,131000,109000,0.0292,3827.4,78,75.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.15756,-0.05826,YES,12.3,ALERT,STABLE
low_spo2,spo2_74.9,1774761832.6,130793,112658,131000,109000,0.0263,3451.7,78,74.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.14194,-0.05826,YES,12.4,ALERT,STABLE
low_spo2,spo2_74.8,1774761832.7,129594,111655,131000,109000,0.0279,3649.0,78,74.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.12885,-0.05826,YES,12.5,ALERT,STABLE
low_spo2,spo2_74.7,1774761832.8,128097,110583,131000,109000,0.0248,3252.3,78,74.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.1391,-0.05826,YES,12.6,ALERT,STABLE
low_spo2,spo2_74.6,1774761832.9,130236,112675,131000,109000,0.0268,3505.0,78,74.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.14269,-0.05826,YES,12.7,ALERT,STABLE
low_spo2,spo2_74.5,1774761833.0,133744,115589,131000,109000,0.0287,3764.8,78,74.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.1388,-0.05826,YES,12.8,ALERT,STABLE
low_spo2,spo2_74.4,1774761833.1,133494,115142,131000,109000,0.0292,3829.1,78,74.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.13831,-0.05826,YES,12.9,ALERT,STABLE
low_spo2,spo2_74.2,1774761833.2,130729,112838,131000,109000,0.0264,3464.0,78,74.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.14736,-0.05826,YES,13.0,ALERT,STABLE
low_spo2,spo2_74.1,1774761833.3,130186,112349,131000,109000,0.0271,3556.3,78,74.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.14514,-0.05826,YES,13.1,ALERT,STABLE
low_spo2,spo2_74.0,1774761833.4,130651,112804,131000,109000,0.0255,3341.5,78,74.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.15346,-0.05826,YES,13.2,ALERT,STABLE
low_spo2,spo2_73.9,1774761833.5,128616,111279,131000,109000,0.0273,3579.1,78,73.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.15381,-0.05826,YES,13.3,ALERT,STABLE
low_spo2,spo2_73.8,1774761833.6,128531,110889,131000,109000,0.0259,3395.6,78,73.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.13386,-0.05826,YES,13.4,ALERT,STABLE
low_spo2,spo2_73.7,1774761833.7,132014,113817,131000,109000,0.0251,3291.7,78,73.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.15248,-0.05826,YES,13.5,ALERT,STABLE
low_spo2,spo2_73.6,1774761833.8,134483,116031,131000,109000,0.029,3801.8,78,73.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.13873,-0.05826,YES,13.6,ALERT,STABLE
low_spo2,spo2_73.5,1774761833.9,132630,114513,131000,109000,0.0267,3501.1,78,73.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.1558,-0.05826,YES,13.7,ALERT,STABLE
low_spo2,spo2_73.3,1774761834.0,130608,112622,131000,109000,0.0249,3263.8,78,73.3,24.5,GOOD,good_contact,0.93,YES,YES,-0.14835,-0.05826,YES,13.8,ALERT,STABLE
low_spo2,spo2_73.2,1774761834.1,130594,112797,131000,109000,0.0245,3207.3,78,73.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.14197,-0.05826,YES,13.9,ALERT,STABLE
low_spo2,spo2_73.1,1774761834.2,130386,112442,131000,109000,0.0277,3630.4,78,73.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.16517,-0.05826,YES,14.0,ALERT,STABLE
low_spo2,spo2_73.0,1774761834.3,128138,110796,131000,109000,0.0287,3755.9,78,73.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.1462,-0.05826,YES,14.1,ALERT,STABLE
low_spo2,spo2_72.9,1774761834.4,129187,111706,131000,109000,0.0302,3951.0,78,72.9,24.5,GOOD,good_contact,0.93,YES,YES,-0.16322,-0.05826,YES,14.2,ALERT,STABLE
low_spo2,spo2_72.8,1774761834.5,132770,114979,131000,109000,0.0283,3709.9,78,72.8,24.5,GOOD,good_contact,0.93,YES,YES,-0.1593,-0.05826,YES,14.3,ALERT,STABLE
low_spo2,spo2_72.7,1774761834.6,133944,115976,131000,109000,0.0285,3737.0,78,72.7,24.5,GOOD,good_contact,0.93,YES,YES,-0.14985,-0.05826,YES,14.4,ALERT,STABLE
low_spo2,spo2_72.6,1774761834.7,131425,113826,131000,109000,0.026,3403.0,78,72.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.15792,-0.05826,YES,14.5,ALERT,STABLE
low_spo2,spo2_72.4,1774761834.8,130729,112652,131000,109000,0.0276,3612.4,78,72.4,24.5,GOOD,good_contact,0.93,YES,YES,-0.16697,-0.05826,YES,14.6,ALERT,STABLE
low_spo2,spo2_72.3,1774761834.9,131252,113029,131000,109000,0.0267,3497.7,78,72.3,24.5,GOOD,good_contact,0.93,YES,YES,-0.1581,-0.05826,YES,14.7,ALERT,STABLE
low_spo2,spo2_72.2,1774761835.0,129423,112260,131000,109000,0.0275,3598.3,78,72.2,24.5,GOOD,good_contact,0.93,YES,YES,-0.16876,-0.05826,YES,14.8,ALERT,STABLE
low_spo2,spo2_72.1,1774761835.1,128088,110775,131000,109000,0.0266,3488.9,78,72.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.18375,-0.05826,YES,14.9,ALERT,STABLE
recovery,post_desat,1774761835.2,130181,108356,131000,109000,0.0281,3682.2,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01626,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.3,133678,111461,131000,109000,0.0312,4087.8,72,82.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02246,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.4,134394,111603,131000,109000,0.0285,3739.5,72,87.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01257,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.5,131723,109533,131000,109000,0.027,3541.9,72,87.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0274,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.6,130145,108304,131000,109000,0.029,3794.9,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.00378,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.7,130617,108905,131000,109000,0.0297,3887.1,72,100,24.5,GOOD,good_contact,0.93,YES,YES,0.00797,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.8,130040,108118,131000,109000,0.0285,3735.8,72,82.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01621,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761835.9,128178,106611,131000,109000,0.0287,3765.4,72,84.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03609,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.0,129315,107362,131000,109000,0.0283,3706.3,72,80.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0491,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.1,133194,110552,131000,109000,0.0315,4121.9,72,88.7,24.5,GOOD,good_contact,0.93,YES,YES,0.04312,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.2,134516,111780,131000,109000,0.0289,3787.8,72,86.2,24.5,GOOD,good_contact,0.93,YES,YES,0.00577,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.3,132527,110384,131000,109000,0.0294,3849.7,72,82.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01322,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.4,130161,108341,131000,109000,0.0261,3418.8,72,86.4,24.5,GOOD,good_contact,0.93,YES,YES,0.0494,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.5,130714,108610,131000,109000,0.0288,3769.4,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.02422,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.6,130427,108638,131000,109000,0.0296,3878.0,72,91.0,24.5,GOOD,good_contact,0.93,YES,YES,-0.00474,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.7,128849,106884,131000,109000,0.0284,3718.8,72,80.4,24.5,GOOD,good_contact,0.93,YES,YES,0.00421,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.8,128393,106729,131000,109000,0.0269,3524.4,72,83.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0093,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761836.9,131734,109459,131000,109000,0.03,3933.4,72,91.2,24.5,GOOD,good_contact,0.93,YES,YES,0.0454,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.0,134490,111903,131000,109000,0.0275,3606.1,72,85.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02373,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.1,133196,111058,131000,109000,0.0304,3981.2,72,81.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03949,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.2,130841,108944,131000,109000,0.0288,3770.9,72,99.3,24.5,GOOD,good_contact,0.93,YES,YES,0.01658,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.3,130441,108510,131000,109000,0.0324,4240.7,72,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.03594,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.4,130470,108665,131000,109000,0.027,3539.7,72,91.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02616,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.5,129060,107682,131000,109000,0.0286,3741.7,72,89.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03463,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.6,128093,106589,131000,109000,0.0274,3592.7,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.0245,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.7,130186,108387,131000,109000,0.0292,3824.9,72,87.4,24.5,GOOD,good_contact,0.93,YES,YES,0.03522,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.8,133753,111428,131000,109000,0.0295,3865.8,72,83.5,24.5,GOOD,good_contact,0.93,YES,YES,0.04958,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761837.901,133503,111576,131000,109000,0.0309,4051.7,72,79.1,24.5,GOOD,good_contact,0.93,YES,YES,-0.01282,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.001,131880,109490,131000,109000,0.0259,3391.6,72,93.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03588,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.101,130038,108303,131000,109000,0.0312,4092.9,72,88.2,24.5,GOOD,good_contact,0.93,YES,YES,0.0192,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.201,130511,108914,131000,109000,0.0304,3985.8,72,100,24.5,GOOD,good_contact,0.93,YES,YES,0.01998,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.301,129771,108095,131000,109000,0.0314,4115.5,72,87.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01026,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.401,127923,106760,131000,109000,0.0286,3743.6,72,88.1,24.5,GOOD,good_contact,0.93,YES,YES,0.02651,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.501,129257,107435,131000,109000,0.0253,3315.2,72,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02182,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.601,133082,110696,131000,109000,0.0288,3776.4,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.02457,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.701,134815,111988,131000,109000,0.0295,3859.1,72,86.5,24.5,GOOD,good_contact,0.93,YES,YES,-0.00469,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.801,132416,110262,131000,109000,0.0267,3497.2,72,83.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01951,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761838.901,130737,108477,131000,109000,0.0268,3513.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,-0.00331,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.001,130540,108574,131000,109000,0.0277,3626.3,72,82.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02841,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.101,130486,108540,131000,109000,0.0295,3870.1,72,83.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00657,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.201,128509,107013,131000,109000,0.0289,3789.2,72,86.0,24.5,GOOD,good_contact,0.93,YES,YES,0.03984,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.301,128239,106767,131000,109000,0.0313,4097.5,72,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02738,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.401,131291,109449,131000,109000,0.0271,3552.8,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.00795,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.501,134175,111793,131000,109000,0.0322,4211.9,72,83.6,24.5,GOOD,good_contact,0.93,YES,YES,0.04016,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.601,133702,111101,131000,109000,0.0288,3773.0,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.03105,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.701,130867,108787,131000,109000,0.0272,3567.5,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03851,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.801,130096,108468,131000,109000,0.03,3930.4,72,92.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03629,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761839.901,130764,108647,131000,109000,0.0298,3908.1,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.02293,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.001,129085,107414,131000,109000,0.0297,3890.2,72,85.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00171,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.101,127721,106701,131000,109000,0.0272,3559.7,72,88.9,24.5,GOOD,good_contact,0.93,YES,YES,0.0187,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.201,130286,108401,131000,109000,0.0275,3596.1,72,84.8,24.5,GOOD,good_contact,0.93,YES,YES,0.01438,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.301,134007,111340,131000,109000,0.029,3795.4,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,-0.00744,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.401,134051,111696,131000,109000,0.0279,3654.2,72,83.4,24.5,GOOD,good_contact,0.93,YES,YES,0.01073,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.501,131658,109532,131000,109000,0.0295,3866.7,72,85.7,24.5,GOOD,good_contact,0.93,YES,YES,0.0165,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.601,130398,108506,131000,109000,0.0308,4034.0,72,85.3,24.5,GOOD,good_contact,0.93,YES,YES,0.00155,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.701,131289,108648,131000,109000,0.0271,3554.8,72,73.4,24.5,GOOD,good_contact,0.93,YES,YES,0.02957,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.801,129910,108140,131000,109000,0.031,4062.3,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.03896,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761840.901,128000,106664,131000,109000,0.0306,4002.2,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.04079,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.001,129377,107531,131000,109000,0.0301,3941.6,72,82.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0173,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.101,132571,110556,131000,109000,0.0283,3709.2,72,80.2,24.5,GOOD,good_contact,0.93,YES,YES,0.04367,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.201,134368,111909,131000,109000,0.0284,3714.4,72,84.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0395,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.301,132650,110247,131000,109000,0.0295,3858.4,72,87.3,24.5,GOOD,good_contact,0.93,YES,YES,0.04922,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.401,130042,108558,131000,109000,0.0307,4016.0,72,96.1,24.5,GOOD,good_contact,0.93,YES,YES,0.04321,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.501,130703,108558,131000,109000,0.0282,3692.2,72,70,24.5,GOOD,good_contact,0.93,YES,YES,0.03493,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.601,130311,108510,131000,109000,0.0267,3499.0,72,88.6,24.5,GOOD,good_contact,0.93,YES,YES,0.00711,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.701,128706,107005,131000,109000,0.0278,3648.3,72,83.9,24.5,GOOD,good_contact,0.93,YES,YES,0.02218,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.801,128445,106809,131000,109000,0.0293,3834.5,72,84.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02633,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761841.901,131521,109473,131000,109000,0.0277,3622.5,72,82.7,24.5,GOOD,good_contact,0.93,YES,YES,0.01748,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.001,134075,111764,131000,109000,0.0272,3562.6,72,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.01902,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.101,133652,111013,131000,109000,0.0292,3830.1,72,87.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01086,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.201,130904,109008,131000,109000,0.0289,3782.6,72,100,24.5,GOOD,good_contact,0.93,YES,YES,0.01263,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.301,130107,108473,131000,109000,0.0276,3611.7,72,92.3,24.5,GOOD,good_contact,0.93,YES,YES,0.0357,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.401,130488,108610,131000,109000,0.0297,3896.0,72,87.1,24.5,GOOD,good_contact,0.93,YES,YES,0.00559,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.501,129402,107656,131000,109000,0.0281,3681.4,72,84.7,24.5,GOOD,good_contact,0.93,YES,YES,0.02812,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.601,128341,106524,131000,109000,0.0314,4119.7,72,82.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02007,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.701,130084,108403,131000,109000,0.0294,3845.0,72,90.4,24.5,GOOD,good_contact,0.93,YES,YES,0.04202,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.801,134024,111392,131000,109000,0.03,3931.2,72,86.2,24.5,GOOD,good_contact,0.93,YES,YES,0.02771,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761842.901,134324,111586,131000,109000,0.0274,3583.7,72,86.6,24.5,GOOD,good_contact,0.93,YES,YES,0.02813,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.001,132121,109549,131000,109000,0.0279,3660.0,72,95.3,24.5,GOOD,good_contact,0.93,YES,YES,0.04591,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.101,129875,108356,131000,109000,0.0296,3879.5,72,92.8,24.5,GOOD,good_contact,0.93,YES,YES,0.0149,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.201,130584,108740,131000,109000,0.0282,3691.5,72,91.2,24.5,GOOD,good_contact,0.93,YES,YES,0.01324,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.301,129712,107986,131000,109000,0.0275,3606.7,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02348,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.401,128380,106605,131000,109000,0.0272,3557.7,72,82.5,24.5,GOOD,good_contact,0.93,YES,YES,0.04908,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.501,128923,107474,131000,109000,0.0276,3612.7,72,87.9,24.5,GOOD,good_contact,0.93,YES,YES,0.01422,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.601,132912,110559,131000,109000,0.0309,4054.2,72,85.5,24.5,GOOD,good_contact,0.93,YES,YES,0.03503,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.701,134573,111990,131000,109000,0.0274,3594.0,72,84.9,24.5,GOOD,good_contact,0.93,YES,YES,0.04316,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.801,132606,110284,131000,109000,0.0299,3919.7,72,86.0,24.5,GOOD,good_contact,0.93,YES,YES,0.0028,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761843.901,130168,108508,131000,109000,0.0292,3829.0,72,92.2,24.5,GOOD,good_contact,0.93,YES,YES,0.03363,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761844.001,130564,108606,131000,109000,0.0309,4051.6,72,82.8,24.5,GOOD,good_contact,0.93,YES,YES,0.03024,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761844.101,130579,108622,131000,109000,0.0309,4052.8,72,83.0,24.5,GOOD,good_contact,0.93,YES,YES,0.02977,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761844.201,128782,107060,131000,109000,0.0306,4014.5,72,83.7,24.5,GOOD,good_contact,0.93,YES,YES,0.05921,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761844.301,128176,106769,131000,109000,0.0314,4116.7,72,86.3,24.5,GOOD,good_contact,0.93,YES,YES,0.02779,-0.05826,NO,,NORMAL,STABLE
recovery,post_desat,1774761844.401,131485,109418,131000,109000,0.0304,3987.5,72,84.1,24.5,GOOD,good_contact,0.93,YES,YES,0.03341,-0.05826,NO,,NORMAL,STABLE
